test_id,function,dimensions,sample_n,sampler,feature,value,n
900,12,30,100,Latin Hypercube (hc),t.generation,0.0024168000018107705,3000
900,12,30,100,Latin Hypercube (hc),t.ic.calculate,3.5339315999990504,3000
901,13,30,100,Latin Hypercube (hc),t.generation,0.0026313999987905845,3000
901,13,30,100,Latin Hypercube (hc),t.ic.calculate,2.5207554000007804,3000
902,14,30,100,Latin Hypercube (hc),t.generation,0.0026414999992994126,3000
902,14,30,100,Latin Hypercube (hc),t.ic.calculate,2.42850560000079,3000
903,15,30,100,Latin Hypercube (hc),t.generation,0.002623299998958828,3000
903,15,30,100,Latin Hypercube (hc),t.ic.calculate,2.597184500002186,3000
904,16,30,100,Latin Hypercube (hc),t.generation,0.0022773999990022276,3000
904,16,30,100,Latin Hypercube (hc),t.ic.calculate,2.2972367999973358,3000
905,17,30,100,Latin Hypercube (hc),t.generation,0.0024032000001170672,3000
905,17,30,100,Latin Hypercube (hc),t.ic.calculate,2.3180547000010847,3000
906,18,30,100,Latin Hypercube (hc),t.generation,0.002371599999605678,3000
906,18,30,100,Latin Hypercube (hc),t.ic.calculate,2.441039400000591,3000
907,19,30,100,Latin Hypercube (hc),t.generation,0.0025597999992896803,3000
907,19,30,100,Latin Hypercube (hc),t.ic.calculate,2.3140721999989182,3000
908,20,30,100,Latin Hypercube (hc),t.generation,0.002945000000181608,3000
908,20,30,100,Latin Hypercube (hc),t.ic.calculate,2.8966435000002093,3000
909,21,30,100,Latin Hypercube (hc),t.generation,0.002559500000643311,3000
909,21,30,100,Latin Hypercube (hc),t.ic.calculate,2.0639007999998285,3000
910,22,30,100,Latin Hypercube (hc),t.generation,0.002635199998621829,3000
910,22,30,100,Latin Hypercube (hc),t.ic.calculate,2.011647000002995,3000
911,23,30,100,Latin Hypercube (hc),t.generation,0.0027726000007533003,3000
911,23,30,100,Latin Hypercube (hc),t.ic.calculate,2.2159097000003385,3000
912,24,30,100,Latin Hypercube (hc),t.generation,0.002307499999005813,3000
912,24,30,100,Latin Hypercube (hc),t.ic.calculate,2.4706585000021732,3000
913,1,30,100,Latin Hypercube (rnd),t.generation,0.002572000001237029,3000
913,1,30,100,Latin Hypercube (rnd),t.ic.calculate,2.0064458000015293,3000
914,2,30,100,Latin Hypercube (rnd),t.generation,0.0027819000024464913,3000
914,2,30,100,Latin Hypercube (rnd),t.ic.calculate,2.8368275000029826,3000
915,3,30,100,Latin Hypercube (rnd),t.generation,0.0024703000017325394,3000
915,3,30,100,Latin Hypercube (rnd),t.ic.calculate,2.1917991999980586,3000
916,4,30,100,Latin Hypercube (rnd),t.generation,0.002707299998292001,3000
916,4,30,100,Latin Hypercube (rnd),t.ic.calculate,2.339514199997211,3000
917,5,30,100,Latin Hypercube (rnd),t.generation,0.00317900000300142,3000
917,5,30,100,Latin Hypercube (rnd),t.ic.calculate,1.9960542999979225,3000
918,6,30,100,Latin Hypercube (rnd),t.generation,0.002640299997437978,3000
918,6,30,100,Latin Hypercube (rnd),t.ic.calculate,2.5799796000028437,3000
919,7,30,100,Latin Hypercube (rnd),t.generation,0.002309899999090703,3000
919,7,30,100,Latin Hypercube (rnd),t.ic.calculate,2.1989730000022973,3000
920,8,30,100,Latin Hypercube (rnd),t.generation,0.0025781000003917143,3000
920,8,30,100,Latin Hypercube (rnd),t.ic.calculate,2.550475700001698,3000
921,9,30,100,Latin Hypercube (rnd),t.generation,0.0025812999992922414,3000
921,9,30,100,Latin Hypercube (rnd),t.ic.calculate,2.5207818999988376,3000
922,10,30,100,Latin Hypercube (rnd),t.generation,0.0025322999972559046,3000
922,10,30,100,Latin Hypercube (rnd),t.ic.calculate,2.8083580000020447,3000
923,11,30,100,Latin Hypercube (rnd),t.generation,0.0022818999968876597,3000
923,11,30,100,Latin Hypercube (rnd),t.ic.calculate,2.736869399999705,3000
924,12,30,100,Latin Hypercube (rnd),t.generation,0.00230089999968186,3000
924,12,30,100,Latin Hypercube (rnd),t.ic.calculate,3.1098256000004767,3000
925,13,30,100,Latin Hypercube (rnd),t.generation,0.00236149999909685,3000
925,13,30,100,Latin Hypercube (rnd),t.ic.calculate,2.1294527999998536,3000
926,14,30,100,Latin Hypercube (rnd),t.generation,0.002655100000993116,3000
926,14,30,100,Latin Hypercube (rnd),t.ic.calculate,2.014165000000503,3000
927,15,30,100,Latin Hypercube (rnd),t.generation,0.0025389000002178364,3000
927,15,30,100,Latin Hypercube (rnd),t.ic.calculate,2.1990759000000253,3000
928,16,30,100,Latin Hypercube (rnd),t.generation,0.00240019999910146,3000
928,16,30,100,Latin Hypercube (rnd),t.ic.calculate,1.8869599000026938,3000
929,17,30,100,Latin Hypercube (rnd),t.generation,0.0025034999998752028,3000
929,17,30,100,Latin Hypercube (rnd),t.ic.calculate,1.9120698999977321,3000
930,18,30,100,Latin Hypercube (rnd),t.generation,0.0024821999977575615,3000
930,18,30,100,Latin Hypercube (rnd),t.ic.calculate,2.0051554999990913,3000
931,19,30,100,Latin Hypercube (rnd),t.generation,0.0033642999987932853,3000
931,19,30,100,Latin Hypercube (rnd),t.ic.calculate,1.909661600002437,3000
932,20,30,100,Latin Hypercube (rnd),t.generation,0.002662799997779075,3000
932,20,30,100,Latin Hypercube (rnd),t.ic.calculate,2.4989528999976756,3000
933,21,30,100,Latin Hypercube (rnd),t.generation,0.0023566000018035993,3000
933,21,30,100,Latin Hypercube (rnd),t.ic.calculate,1.6549763000002713,3000
934,22,30,100,Latin Hypercube (rnd),t.generation,0.002483699998265365,3000
934,22,30,100,Latin Hypercube (rnd),t.ic.calculate,1.5895442000000912,3000
935,23,30,100,Latin Hypercube (rnd),t.generation,0.0024604999998700805,3000
935,23,30,100,Latin Hypercube (rnd),t.ic.calculate,1.797296799999458,3000
936,24,30,100,Latin Hypercube (rnd),t.generation,0.0027090000003227033,3000
936,24,30,100,Latin Hypercube (rnd),t.ic.calculate,2.0528567000001203,3000
937,1,30,100,Hilbert Curve,t.generation,0.12564950000160025,3000
937,1,30,100,Hilbert Curve,t.ic.calculate,1.998121100001299,3000
938,2,30,100,Hilbert Curve,t.generation,0.12410069999896223,3000
938,2,30,100,Hilbert Curve,t.ic.calculate,2.8240992999999435,3000
939,3,30,100,Hilbert Curve,t.generation,0.1235567000003357,3000
939,3,30,100,Hilbert Curve,t.ic.calculate,2.1583700999981374,3000
940,4,30,100,Hilbert Curve,t.generation,0.12569100000109756,3000
940,4,30,100,Hilbert Curve,t.ic.calculate,2.2538793999992777,3000
941,5,30,100,Hilbert Curve,t.generation,0.12353799999982584,3000
941,5,30,100,Hilbert Curve,t.ic.calculate,1.9804683000002115,3000
942,6,30,100,Hilbert Curve,t.generation,0.12718989999848418,3000
942,6,30,100,Hilbert Curve,t.ic.calculate,2.572739300001558,3000
943,7,30,100,Hilbert Curve,t.generation,0.12579180000102497,3000
943,7,30,100,Hilbert Curve,t.ic.calculate,2.2026368000006187,3000
944,8,30,100,Hilbert Curve,t.generation,0.12516089999917313,3000
944,8,30,100,Hilbert Curve,t.ic.calculate,2.536514100000204,3000
945,9,30,100,Hilbert Curve,t.generation,0.12530990000232123,3000
945,9,30,100,Hilbert Curve,t.ic.calculate,2.511649399999442,3000
946,10,30,100,Hilbert Curve,t.generation,0.12987989999965066,3000
946,10,30,100,Hilbert Curve,t.ic.calculate,2.808746400001837,3000
947,11,30,100,Hilbert Curve,t.generation,0.12436180000077002,3000
947,11,30,100,Hilbert Curve,t.ic.calculate,2.748617400000512,3000
948,12,30,100,Hilbert Curve,t.generation,0.12604600000122446,3000
948,12,30,100,Hilbert Curve,t.ic.calculate,3.0824490999984846,3000
949,13,30,100,Hilbert Curve,t.generation,0.12627009999778238,3000
949,13,30,100,Hilbert Curve,t.ic.calculate,2.1207680000006803,3000
950,14,30,100,Hilbert Curve,t.generation,0.12498259999847505,3000
950,14,30,100,Hilbert Curve,t.ic.calculate,2.0180590999989363,3000
951,15,30,100,Hilbert Curve,t.generation,0.12508009999874048,3000
951,15,30,100,Hilbert Curve,t.ic.calculate,2.1831902000012633,3000
952,16,30,100,Hilbert Curve,t.generation,0.12411400000200956,3000
952,16,30,100,Hilbert Curve,t.ic.calculate,1.9035453000033158,3000
953,17,30,100,Hilbert Curve,t.generation,0.1244568000001891,3000
953,17,30,100,Hilbert Curve,t.ic.calculate,1.908010999999533,3000
954,18,30,100,Hilbert Curve,t.generation,0.12320360000012442,3000
954,18,30,100,Hilbert Curve,t.ic.calculate,2.021190799998294,3000
955,19,30,100,Hilbert Curve,t.generation,0.12885080000341986,3000
955,19,30,100,Hilbert Curve,t.ic.calculate,1.9144454000015685,3000
956,20,30,100,Hilbert Curve,t.generation,0.12464980000004289,3000
956,20,30,100,Hilbert Curve,t.ic.calculate,2.462555699999939,3000
957,21,30,100,Hilbert Curve,t.generation,0.12494489999880898,3000
957,21,30,100,Hilbert Curve,t.ic.calculate,1.67795710000064,3000
958,22,30,100,Hilbert Curve,t.generation,0.1263847000009264,3000
958,22,30,100,Hilbert Curve,t.ic.calculate,1.6294342000001052,3000
959,23,30,100,Hilbert Curve,t.generation,0.12545980000140844,3000
959,23,30,100,Hilbert Curve,t.ic.calculate,1.8305139999974926,3000
960,24,30,100,Hilbert Curve,t.generation,0.12562699999762117,3000
960,24,30,100,Hilbert Curve,t.ic.calculate,2.0508244999982708,3000
961,1,30,316,Latin Hypercube (nn),t.generation,0.007336099999520229,9480
961,1,30,316,Latin Hypercube (nn),t.ic.calculate,15.760008199998992,9480
962,2,30,316,Latin Hypercube (nn),t.generation,0.007902500001364388,9480
962,2,30,316,Latin Hypercube (nn),t.ic.calculate,18.42157650000081,9480
963,3,30,316,Latin Hypercube (nn),t.generation,0.00821910000013304,9480
963,3,30,316,Latin Hypercube (nn),t.ic.calculate,15.962785100000474,9480
964,4,30,316,Latin Hypercube (nn),t.generation,0.00785619999805931,9480
964,4,30,316,Latin Hypercube (nn),t.ic.calculate,16.273004000002402,9480
965,5,30,316,Latin Hypercube (nn),t.generation,0.007691899998462759,9480
965,5,30,316,Latin Hypercube (nn),t.ic.calculate,15.286839499996859,9480
966,6,30,316,Latin Hypercube (nn),t.generation,0.007751599998300662,9480
966,6,30,316,Latin Hypercube (nn),t.ic.calculate,17.29800890000115,9480
967,7,30,316,Latin Hypercube (nn),t.generation,0.007927300001028925,9480
967,7,30,316,Latin Hypercube (nn),t.ic.calculate,16.24837810000099,9480
968,8,30,316,Latin Hypercube (nn),t.generation,0.008264500000223052,9480
968,8,30,316,Latin Hypercube (nn),t.ic.calculate,17.008202099998016,9480
969,9,30,316,Latin Hypercube (nn),t.generation,0.0076783000004070345,9480
969,9,30,316,Latin Hypercube (nn),t.ic.calculate,16.933430500001123,9480
970,10,30,316,Latin Hypercube (nn),t.generation,0.008382899999560323,9480
970,10,30,316,Latin Hypercube (nn),t.ic.calculate,17.923568199999863,9480
971,11,30,316,Latin Hypercube (nn),t.generation,0.00781009999991511,9480
971,11,30,316,Latin Hypercube (nn),t.ic.calculate,17.675846300000558,9480
972,12,30,316,Latin Hypercube (nn),t.generation,0.007392700001219055,9480
972,12,30,316,Latin Hypercube (nn),t.ic.calculate,19.32093050000185,9480
973,13,30,316,Latin Hypercube (nn),t.generation,0.007913400000688853,9480
973,13,30,316,Latin Hypercube (nn),t.ic.calculate,15.96336920000249,9480
974,14,30,316,Latin Hypercube (nn),t.generation,0.008173700000043027,9480
974,14,30,316,Latin Hypercube (nn),t.ic.calculate,15.618038699998579,9480
975,15,30,316,Latin Hypercube (nn),t.generation,0.008007299999007955,9480
975,15,30,316,Latin Hypercube (nn),t.ic.calculate,16.17062950000036,9480
976,16,30,316,Latin Hypercube (nn),t.generation,0.007921899999928428,9480
976,16,30,316,Latin Hypercube (nn),t.ic.calculate,14.969822700000805,9480
977,17,30,316,Latin Hypercube (nn),t.generation,0.007597099996928591,9480
977,17,30,316,Latin Hypercube (nn),t.ic.calculate,15.261893599999894,9480
978,18,30,316,Latin Hypercube (nn),t.generation,0.008321699999214616,9480
978,18,30,316,Latin Hypercube (nn),t.ic.calculate,15.36203210000167,9480
979,19,30,316,Latin Hypercube (nn),t.generation,0.007931799998914357,9480
979,19,30,316,Latin Hypercube (nn),t.ic.calculate,14.954402100000152,9480
980,20,30,316,Latin Hypercube (nn),t.generation,0.007596599996759323,9480
980,20,30,316,Latin Hypercube (nn),t.ic.calculate,17.155446400000073,9480
981,21,30,316,Latin Hypercube (nn),t.generation,0.00778340000033495,9480
981,21,30,316,Latin Hypercube (nn),t.ic.calculate,14.41676980000193,9480
982,22,30,316,Latin Hypercube (nn),t.generation,0.008309099997859448,9480
982,22,30,316,Latin Hypercube (nn),t.ic.calculate,13.904765899998893,9480
983,23,30,316,Latin Hypercube (nn),t.generation,0.007541000002674991,9480
983,23,30,316,Latin Hypercube (nn),t.ic.calculate,14.70922050000081,9480
984,24,30,316,Latin Hypercube (nn),t.generation,0.007574999999633292,9480
984,24,30,316,Latin Hypercube (nn),t.ic.calculate,15.479648599997745,9480
985,1,30,316,Latin Hypercube (hc),t.generation,0.007502399999793852,9480
985,1,30,316,Latin Hypercube (hc),t.ic.calculate,7.567982900000061,9480
986,2,30,316,Latin Hypercube (hc),t.generation,0.007772999997541774,9480
986,2,30,316,Latin Hypercube (hc),t.ic.calculate,10.25252399999954,9480
987,3,30,316,Latin Hypercube (hc),t.generation,0.0072718000010354444,9480
987,3,30,316,Latin Hypercube (hc),t.ic.calculate,8.20435279999947,9480
988,4,30,316,Latin Hypercube (hc),t.generation,0.007609800002683187,9480
988,4,30,316,Latin Hypercube (hc),t.ic.calculate,8.484609899998759,9480
989,5,30,316,Latin Hypercube (hc),t.generation,0.0072705000020505395,9480
989,5,30,316,Latin Hypercube (hc),t.ic.calculate,7.538364100000763,9480
990,6,30,316,Latin Hypercube (hc),t.generation,0.0072709999985818285,9480
990,6,30,316,Latin Hypercube (hc),t.ic.calculate,9.394994599999336,9480
991,7,30,316,Latin Hypercube (hc),t.generation,0.0073338000001967885,9480
991,7,30,316,Latin Hypercube (hc),t.ic.calculate,8.262593900002685,9480
992,8,30,316,Latin Hypercube (hc),t.generation,0.007363400000031106,9480
992,8,30,316,Latin Hypercube (hc),t.ic.calculate,9.29492819999723,9480
993,9,30,316,Latin Hypercube (hc),t.generation,0.00741819999893778,9480
993,9,30,316,Latin Hypercube (hc),t.ic.calculate,9.26230200000282,9480
994,10,30,316,Latin Hypercube (hc),t.generation,0.0076473000008263625,9480
994,10,30,316,Latin Hypercube (hc),t.ic.calculate,10.242415099997743,9480
995,11,30,316,Latin Hypercube (hc),t.generation,0.007368200000200886,9480
995,11,30,316,Latin Hypercube (hc),t.ic.calculate,9.961584800003038,9480
996,12,30,316,Latin Hypercube (hc),t.generation,0.00749540000106208,9480
996,12,30,316,Latin Hypercube (hc),t.ic.calculate,11.110180300001957,9480
997,13,30,316,Latin Hypercube (hc),t.generation,0.007395600001473213,9480
997,13,30,316,Latin Hypercube (hc),t.ic.calculate,7.986173599998438,9480
998,14,30,316,Latin Hypercube (hc),t.generation,0.0073142000001098495,9480
998,14,30,316,Latin Hypercube (hc),t.ic.calculate,7.669051400000171,9480
999,15,30,316,Latin Hypercube (hc),t.generation,0.007549800000560936,9480
999,15,30,316,Latin Hypercube (hc),t.ic.calculate,8.202156700001069,9480
1000,16,30,316,Latin Hypercube (hc),t.generation,0.007903300000180025,9480
1000,16,30,316,Latin Hypercube (hc),t.ic.calculate,7.286601600000722,9480
1001,17,30,316,Latin Hypercube (hc),t.generation,0.007421399997838307,9480
1001,17,30,316,Latin Hypercube (hc),t.ic.calculate,7.38246170000275,9480
1002,18,30,316,Latin Hypercube (hc),t.generation,0.00725129999773344,9480
1002,18,30,316,Latin Hypercube (hc),t.ic.calculate,7.587885699998878,9480
1003,19,30,316,Latin Hypercube (hc),t.generation,0.007434399998601293,9480
1003,19,30,316,Latin Hypercube (hc),t.ic.calculate,7.282838699997228,9480
1004,20,30,316,Latin Hypercube (hc),t.generation,0.007849699999496806,9480
1004,20,30,316,Latin Hypercube (hc),t.ic.calculate,9.096857000000455,9480
1005,21,30,316,Latin Hypercube (hc),t.generation,0.0073521000012988225,9480
1005,21,30,316,Latin Hypercube (hc),t.ic.calculate,6.51084450000053,9480
1006,22,30,316,Latin Hypercube (hc),t.generation,0.010830000002897577,9480
1006,22,30,316,Latin Hypercube (hc),t.ic.calculate,6.336910499998339,9480
1007,23,30,316,Latin Hypercube (hc),t.generation,0.007485299996915273,9480
1007,23,30,316,Latin Hypercube (hc),t.ic.calculate,6.949551199999405,9480
1008,24,30,316,Latin Hypercube (hc),t.generation,0.0073284999998577405,9480
1008,24,30,316,Latin Hypercube (hc),t.ic.calculate,7.765177900000708,9480
1009,1,30,316,Latin Hypercube (rnd),t.generation,0.0079288999986602,9480
1009,1,30,316,Latin Hypercube (rnd),t.ic.calculate,6.153305700001511,9480
1010,2,30,316,Latin Hypercube (rnd),t.generation,0.007237300000269897,9480
1010,2,30,316,Latin Hypercube (rnd),t.ic.calculate,8.732810299999983,9480
1011,3,30,316,Latin Hypercube (rnd),t.generation,0.00812700000096811,9480
1011,3,30,316,Latin Hypercube (rnd),t.ic.calculate,6.72099739999976,9480
1012,4,30,316,Latin Hypercube (rnd),t.generation,0.007229099999676691,9480
1012,4,30,316,Latin Hypercube (rnd),t.ic.calculate,6.981483999999909,9480
1013,5,30,316,Latin Hypercube (rnd),t.generation,0.007399199999781558,9480
1013,5,30,316,Latin Hypercube (rnd),t.ic.calculate,6.108851299999515,9480
1014,6,30,316,Latin Hypercube (rnd),t.generation,0.007597099996928591,9480
1014,6,30,316,Latin Hypercube (rnd),t.ic.calculate,7.965163199998642,9480
1015,7,30,316,Latin Hypercube (rnd),t.generation,0.007411300000967458,9480
1015,7,30,316,Latin Hypercube (rnd),t.ic.calculate,6.829286400003184,9480
1016,8,30,316,Latin Hypercube (rnd),t.generation,0.007659399998374283,9480
1016,8,30,316,Latin Hypercube (rnd),t.ic.calculate,7.856806400002824,9480
1017,9,30,316,Latin Hypercube (rnd),t.generation,0.007327600000280654,9480
1017,9,30,316,Latin Hypercube (rnd),t.ic.calculate,7.815948600000411,9480
1018,10,30,316,Latin Hypercube (rnd),t.generation,0.007503799999540206,9480
1018,10,30,316,Latin Hypercube (rnd),t.ic.calculate,8.638015399999858,9480
1019,11,30,316,Latin Hypercube (rnd),t.generation,0.00733820000095875,9480
1019,11,30,316,Latin Hypercube (rnd),t.ic.calculate,8.46782119999989,9480
1020,12,30,316,Latin Hypercube (rnd),t.generation,0.0072986000013770536,9480
1020,12,30,316,Latin Hypercube (rnd),t.ic.calculate,9.62912040000083,9480
1021,13,30,316,Latin Hypercube (rnd),t.generation,0.00743030000012368,9480
1021,13,30,316,Latin Hypercube (rnd),t.ic.calculate,6.51614459999837,9480
1022,14,30,316,Latin Hypercube (rnd),t.generation,0.007865999999921769,9480
1022,14,30,316,Latin Hypercube (rnd),t.ic.calculate,6.229822100001911,9480
1023,15,30,316,Latin Hypercube (rnd),t.generation,0.007446000003255904,9480
1023,15,30,316,Latin Hypercube (rnd),t.ic.calculate,6.731868099999701,9480
1024,16,30,316,Latin Hypercube (rnd),t.generation,0.007477099999960046,9480
1024,16,30,316,Latin Hypercube (rnd),t.ic.calculate,5.820078400000057,9480
1025,17,30,316,Latin Hypercube (rnd),t.generation,0.007745399998384528,9480
1025,17,30,316,Latin Hypercube (rnd),t.ic.calculate,5.9129634000019,9480
1026,18,30,316,Latin Hypercube (rnd),t.generation,0.007483500001399079,9480
1026,18,30,316,Latin Hypercube (rnd),t.ic.calculate,6.18630629999825,9480
1027,19,30,316,Latin Hypercube (rnd),t.generation,0.007270899997820379,9480
1027,19,30,316,Latin Hypercube (rnd),t.ic.calculate,5.878232200000639,9480
1028,20,30,316,Latin Hypercube (rnd),t.generation,0.0072313000018766616,9480
1028,20,30,316,Latin Hypercube (rnd),t.ic.calculate,7.644714399997611,9480
1029,21,30,316,Latin Hypercube (rnd),t.generation,0.007475900001736591,9480
1029,21,30,316,Latin Hypercube (rnd),t.ic.calculate,5.073421100001724,9480
1030,22,30,316,Latin Hypercube (rnd),t.generation,0.007281399997737026,9480
1030,22,30,316,Latin Hypercube (rnd),t.ic.calculate,4.866982100000314,9480
1031,23,30,316,Latin Hypercube (rnd),t.generation,0.007396600001811748,9480
1031,23,30,316,Latin Hypercube (rnd),t.ic.calculate,5.478089600001113,9480
1032,24,30,316,Latin Hypercube (rnd),t.generation,0.0075287999970896635,9480
1032,24,30,316,Latin Hypercube (rnd),t.ic.calculate,6.279588299999887,9480
1033,1,30,316,Hilbert Curve,t.generation,0.3874145000008866,9480
1033,1,30,316,Hilbert Curve,t.ic.calculate,6.114310599998134,9480
1034,2,30,316,Hilbert Curve,t.generation,0.9203330999989703,9480
1034,2,30,316,Hilbert Curve,t.ic.calculate,8.751019699997414,9480
1035,3,30,316,Hilbert Curve,t.generation,0.3897711999998137,9480
1035,3,30,316,Hilbert Curve,t.ic.calculate,6.63923799999975,9480
1036,4,30,316,Hilbert Curve,t.generation,0.38781890000245767,9480
1036,4,30,316,Hilbert Curve,t.ic.calculate,6.975486900002579,9480
1037,5,30,316,Hilbert Curve,t.generation,0.3901573000002827,9480
1037,5,30,316,Hilbert Curve,t.ic.calculate,6.112777099999221,9480
1038,6,30,316,Hilbert Curve,t.generation,0.3909175000007963,9480
1038,6,30,316,Hilbert Curve,t.ic.calculate,7.960898199999065,9480
1039,7,30,316,Hilbert Curve,t.generation,0.3929586999984167,9480
1039,7,30,316,Hilbert Curve,t.ic.calculate,6.820013100001233,9480
1040,8,30,316,Hilbert Curve,t.generation,0.39357509999899776,9480
1040,8,30,316,Hilbert Curve,t.ic.calculate,7.851141900002403,9480
1041,9,30,316,Hilbert Curve,t.generation,0.3911866000016744,9480
1041,9,30,316,Hilbert Curve,t.ic.calculate,7.756701099999191,9480
1042,10,30,316,Hilbert Curve,t.generation,0.39209630000186735,9480
1042,10,30,316,Hilbert Curve,t.ic.calculate,8.65457239999887,9480
1043,11,30,316,Hilbert Curve,t.generation,0.39316600000165636,9480
1043,11,30,316,Hilbert Curve,t.ic.calculate,8.443980599997303,9480
1044,12,30,316,Hilbert Curve,t.generation,0.39258870000048773,9480
1044,12,30,316,Hilbert Curve,t.ic.calculate,9.537297099999705,9480
1045,13,30,316,Hilbert Curve,t.generation,0.3932091999995464,9480
1045,13,30,316,Hilbert Curve,t.ic.calculate,6.539578600000823,9480
1046,14,30,316,Hilbert Curve,t.generation,0.3904975999976159,9480
1046,14,30,316,Hilbert Curve,t.ic.calculate,6.164189499999338,9480
1047,15,30,316,Hilbert Curve,t.generation,0.39260250000006636,9480
1047,15,30,316,Hilbert Curve,t.ic.calculate,6.708564800002932,9480
1048,16,30,316,Hilbert Curve,t.generation,0.3898436999988917,9480
1048,16,30,316,Hilbert Curve,t.ic.calculate,5.832836699999461,9480
1049,17,30,316,Hilbert Curve,t.generation,0.39473910000015167,9480
1049,17,30,316,Hilbert Curve,t.ic.calculate,5.865912900000694,9480
1050,18,30,316,Hilbert Curve,t.generation,0.3975855999997293,9480
1050,18,30,316,Hilbert Curve,t.ic.calculate,6.301595799999632,9480
1051,19,30,316,Hilbert Curve,t.generation,0.39123950000066543,9480
1051,19,30,316,Hilbert Curve,t.ic.calculate,5.821926299999177,9480
1052,20,30,316,Hilbert Curve,t.generation,0.3918985000018438,9480
1052,20,30,316,Hilbert Curve,t.ic.calculate,7.76578900000095,9480
1053,21,30,316,Hilbert Curve,t.generation,0.3957869000005303,9480
1053,21,30,316,Hilbert Curve,t.ic.calculate,5.177062700000533,9480
1054,22,30,316,Hilbert Curve,t.generation,0.3904953999990539,9480
1054,22,30,316,Hilbert Curve,t.ic.calculate,4.996499999997468,9480
1055,23,30,316,Hilbert Curve,t.generation,0.39091479999842704,9480
1055,23,30,316,Hilbert Curve,t.ic.calculate,5.566208899999765,9480
1056,24,30,316,Hilbert Curve,t.generation,0.39108869999836315,9480
1056,24,30,316,Hilbert Curve,t.ic.calculate,6.283024399999704,9480
1057,1,30,1000,Latin Hypercube (nn),t.generation,0.022423200000048382,30000
1057,1,30,1000,Latin Hypercube (nn),t.ic.calculate,68.26117840000006,30000
1058,2,30,1000,Latin Hypercube (nn),t.generation,0.023266500000318047,30000
1058,2,30,1000,Latin Hypercube (nn),t.ic.calculate,76.74215389999881,30000
1059,3,30,1000,Latin Hypercube (nn),t.generation,0.02460380000047735,30000
1059,3,30,1000,Latin Hypercube (nn),t.ic.calculate,70.52199259999907,30000
1060,4,30,1000,Latin Hypercube (nn),t.generation,0.02366210000036517,30000
1060,4,30,1000,Latin Hypercube (nn),t.ic.calculate,72.14489719999983,30000
1062,6,30,1000,Latin Hypercube (nn),t.generation,0.02228340000147,30000
1062,6,30,1000,Latin Hypercube (nn),t.ic.calculate,75.47305769999366,30000
1063,7,30,1000,Latin Hypercube (nn),t.generation,0.022822200000518933,30000
1063,7,30,1000,Latin Hypercube (nn),t.ic.calculate,71.33062359999894,30000
1064,8,30,1000,Latin Hypercube (nn),t.generation,0.02230520000011893,30000
1064,8,30,1000,Latin Hypercube (nn),t.ic.calculate,74.08498949999921,30000
1065,9,30,1000,Latin Hypercube (nn),t.generation,0.021655900003679562,30000
1065,9,30,1000,Latin Hypercube (nn),t.ic.calculate,75.45429259999946,30000
1066,10,30,1000,Latin Hypercube (nn),t.generation,0.023506600002292544,30000
1066,10,30,1000,Latin Hypercube (nn),t.ic.calculate,77.32183359999908,30000
1067,11,30,1000,Latin Hypercube (nn),t.generation,0.02428140000120038,30000
1067,11,30,1000,Latin Hypercube (nn),t.ic.calculate,77.40269999999873,30000
1068,12,30,1000,Latin Hypercube (nn),t.generation,0.029024300005403347,30000
1068,12,30,1000,Latin Hypercube (nn),t.ic.calculate,80.4607044000004,30000
1069,13,30,1000,Latin Hypercube (nn),t.generation,0.02313259999937145,30000
1069,13,30,1000,Latin Hypercube (nn),t.ic.calculate,71.32745460000297,30000
1070,14,30,1000,Latin Hypercube (nn),t.generation,0.02383410000038566,30000
1070,14,30,1000,Latin Hypercube (nn),t.ic.calculate,69.77012229999673,30000
1071,15,30,1000,Latin Hypercube (nn),t.generation,0.023785199999110773,30000
1071,15,30,1000,Latin Hypercube (nn),t.ic.calculate,71.34663369999907,30000
1072,16,30,1000,Latin Hypercube (nn),t.generation,0.022430199998780154,30000
1072,16,30,1000,Latin Hypercube (nn),t.ic.calculate,68.65387100000225,30000
1073,17,30,1000,Latin Hypercube (nn),t.generation,0.02324149999913061,30000
1073,17,30,1000,Latin Hypercube (nn),t.ic.calculate,68.3199117999975,30000
1074,18,30,1000,Latin Hypercube (nn),t.generation,0.024340500000107568,30000
1074,18,30,1000,Latin Hypercube (nn),t.ic.calculate,69.59393629999977,30000
1075,19,30,1000,Latin Hypercube (nn),t.generation,0.023043400004098658,30000
1075,19,30,1000,Latin Hypercube (nn),t.ic.calculate,68.38137600000482,30000
1076,20,30,1000,Latin Hypercube (nn),t.generation,0.023414899995259475,30000
1076,20,30,1000,Latin Hypercube (nn),t.ic.calculate,75.47393440000451,30000
1077,21,30,1000,Latin Hypercube (nn),t.generation,0.02321759999904316,30000
1077,21,30,1000,Latin Hypercube (nn),t.ic.calculate,66.48537500000384,30000
1078,22,30,1000,Latin Hypercube (nn),t.generation,0.023409300003550015,30000
1078,22,30,1000,Latin Hypercube (nn),t.ic.calculate,65.40794779999851,30000
1079,23,30,1000,Latin Hypercube (nn),t.generation,0.023058099999616388,30000
1079,23,30,1000,Latin Hypercube (nn),t.ic.calculate,68.06256890000077,30000
1080,24,30,1000,Latin Hypercube (nn),t.generation,0.023528799996711314,30000
1080,24,30,1000,Latin Hypercube (nn),t.ic.calculate,70.3453875999985,30000
